Text	Label	Label ID
Too busy to write letters to friends and they said I had á forgotten about them.	guilt	7
When I came back to my hostel, my bed was full of newspapers and á dirty clothes.  My room-mate asked me to wash the clothes for him á as he had no time (this was his responsibility).  The food we á shared had been eaten up by him (I ate little).	anger	3
When I met a friend of mine after several months.	shame	6
I wanted to borrow lecture notes from a friend and he did not á lend me them.	anger	3
When I read the diary of the girl with whom I was living, it was á about another boy with whom she had been going around some time back.	sadness	4
A classmate told me I must have bribed the class leader to let me á go to your English lecture.	anger	3
When I got a small present form a person I like very much.	joy	1
When I, for the first time, failed a junior exam, i.e form 3.	disgust	5
I saw a sort of black worm being attacked by many ants.	disgust	5
I received a message that my elder brother was involved in a car á accident and was admitted in hospital.	sadness	4
I was all of the sudden sad when I heard that my cousin who á usually paid school fees had passed away after a very short á illness.	sadness	4
Whenever I spoke to a female classmate I felt disgusted.  She á said meaningless things and seemed to indicate something to me á but I did not love/like her.	disgust	5
A young girl tried to put an end to her life because of lover's á grief; not until she was in hospital I heard that I had been the á reason for her action.	guilt	7
When I was taken to the place where my uncle had defecated in his á pants after having drunk beer.	shame	6
[ I am joyfull to be alive every night.]	joy	1
I ride my motorbike in my village and everyone stares at me as if á I was a rare specimen.	shame	6
It was at a comsomol(??) meeting, the last one because we were to á graduate. The way one of my fellow-students behaved made me feel á disgusted.	disgust	5
When my dog died.	sadness	4
Finding that a subordinate at work was still not willing to á cooperate after discussions to try and resolve an attitude á problem.	anger	3
When my grandfather died.	sadness	4
Someone ruining someone's property just for the fun of it.	disgust	5
When I passed the first examination that I had to repeat.	joy	1
When junior doctors returned to work after bunking them.	disgust	5
The day the results of the Chinese university was announced I á should have been very happy; however my grandmother, because of  á her prejudice and misunderstanding, started a  quarrel with my á mother.  She expected me to take her side and she deliberately á talked of my mother's wrong doings.  I was very angry because - á one my grandmother was not being reasonable and two because it á should have been a happy day and three we had moved into a new á house that day.	anger	3
After the first of May, I detested my fiance's friends, who had á piled on to our party and spoilt it completely.	disgust	5
The price I was charged for work on my car.	disgust	5
None.	shame	6
A very close friend of mine was refused entrance to the medical á school.  Her grades were very good and she should not have been á left out.  Biased judgment !	anger	3
Quarrel in the family.	anger	3
As a result of breaking the indicator light as mentioned á for guilt.	fear	2
When I overtook a car on the mainroad, misjudging the distance of á an oncoming car and this resulted in tooting and flashing from á the other driver (we could have collided), and I had an á acquaintance in the car with me.	shame	6
I call my mother at least once a week. However last week I á completely forgot. This morning she called me, she thought I felt á ill.	guilt	7
Misunderstood deliberately by a close friend.	anger	3
Often a dog which is treated very badly by his owner comes to us.	sadness	4
When India won the Prudential cup by beating West-Indies in the á final match and became the world cricket champion.  West-Indies á was the strongest of the eight countries which participated in á the competition.	joy	1
Getting lost in a strange place.	fear	2
I was unfaithful to my partner once when he was working abroad á for a long period.	guilt	7
During my birthday party a friend drank too much alcohol. So much á that he had to throw up. Worst of all was that he couldn't leave á my friend alone and that he was molesting her.	disgust	5
